number_of_elements, start_time, end_time, duration, result
100, 1571631903365, 1571631903436, 71, true
1000, 1571631923258, 1571631923334, 76, true
10000, 1571631945578, 1571631945694, 116, true
100000, 1571631970584, 1571631970944, 360, true
1000000, 1571631990314, 1571631991845, 1531, true
