number_of_elements, start_time, end_time, duration, result
3808, 1571596934485, 1571596934501, 16, true
3809, 1571596934501, 1571596934518, 17, true
3810, 1571596934518, 1571596934534, 16, true
3811, 1571596934534, 1571596934549, 15, true
3812, 1571596934550, 1571596934565, 15, true
3813, 1571596934566, 1571596934582, 16, true
3814, 1571596934582, 1571596934599, 17, true
3815, 1571596934599, 1571596934616, 17, true
3816, 1571596934616, 1571596934631, 15, true
3817, 1571596934631, 1571596934647, 16, true
3818, 1571596934647, 1571596934663, 16, true
3819, 1571596934663, 1571596934679, 16, true
3820, 1571596934679, 1571596934696, 17, true
3821, 1571596934696, 1571596934711, 15, true
3822, 1571596934711, 1571596934728, 17, true
3823, 1571596934728, 1571596934745, 17, true
3824, 1571596934745, 1571596934761, 16, true
3825, 1571596934761, 1571596934777, 16, true
3826, 1571596934777, 1571596934796, 19, true
3827, 1571596934796, 1571596934813, 17, true
3828, 1571596934813, 1571596934829, 16, true
3829, 1571596934829, 1571596934845, 16, true
3830, 1571596934845, 1571596934861, 16, true
3831, 1571596934861, 1571596934877, 16, true
3832, 1571596934877, 1571596934893, 16, true
3833, 1571596934893, 1571596934909, 16, true
3834, 1571596934909, 1571596934925, 16, true
3835, 1571596934925, 1571596934941, 16, true
3836, 1571596934941, 1571596934957, 16, true
3837, 1571596934957, 1571596934973, 16, true
3838, 1571596934973, 1571596934990, 17, true
3839, 1571596934990, 1571596935007, 17, true
3840, 1571596935007, 1571596935024, 17, true
3841, 1571596935024, 1571596935040, 16, true
3842, 1571596935040, 1571596935056, 16, true
3843, 1571596935056, 1571596935072, 16, true
3844, 1571596935072, 1571596935088, 16, true
3845, 1571596935088, 1571596935103, 15, true
3846, 1571596935103, 1571596935119, 16, true
3847, 1571596935119, 1571596935135, 16, true
3848, 1571596935135, 1571596935151, 16, true
3849, 1571596935151, 1571596935167, 16, true
3850, 1571596935167, 1571596935184, 17, true
3851, 1571596935184, 1571596935201, 17, true
3852, 1571596935201, 1571596935218, 17, true
3853, 1571596935218, 1571596935235, 17, true
3854, 1571596935235, 1571596935251, 16, true
3855, 1571596935251, 1571596935267, 16, true
3856, 1571596935267, 1571596935283, 16, true
3857, 1571596935283, 1571596935299, 16, true
3858, 1571596935300, 1571596935316, 16, true
3859, 1571596935316, 1571596935332, 16, true
3860, 1571596935332, 1571596935348, 16, true
3861, 1571596935348, 1571596935365, 17, true
3862, 1571596935365, 1571596935382, 17, true
3863, 1571596935382, 1571596935399, 17, true
3864, 1571596935399, 1571596935416, 17, true
3865, 1571596935416, 1571596935434, 18, true
3866, 1571596935434, 1571596935451, 17, true
3867, 1571596935451, 1571596935467, 16, true
3868, 1571596935467, 1571596935483, 16, true
3869, 1571596935483, 1571596935499, 16, true
3870, 1571596935499, 1571596935515, 16, true
3871, 1571596935515, 1571596935531, 16, true
3872, 1571596935531, 1571596935547, 16, true
3873, 1571596935547, 1571596935563, 16, true
3874, 1571596935563, 1571596935580, 17, true
3875, 1571596935580, 1571596935596, 16, true
3876, 1571596935596, 1571596935613, 17, true
3877, 1571596935613, 1571596935629, 16, true
3878, 1571596935629, 1571596935645, 16, true
3879, 1571596935645, 1571596935662, 17, true
3880, 1571596935662, 1571596935678, 16, true
3881, 1571596935678, 1571596935694, 16, true
3882, 1571596935694, 1571596935711, 17, true
3883, 1571596935711, 1571596935727, 16, true
3884, 1571596935727, 1571596935743, 16, true
3885, 1571596935743, 1571596935759, 16, true
3886, 1571596935759, 1571596935775, 16, true
3887, 1571596935775, 1571596935792, 17, true
3888, 1571596935792, 1571596935809, 17, true
3889, 1571596935809, 1571596935825, 16, true
3890, 1571596935825, 1571596935842, 17, true
3891, 1571596935842, 1571596935859, 17, true
3892, 1571596935859, 1571596935876, 17, true
3893, 1571596935876, 1571596935893, 17, true
3894, 1571596935893, 1571596935909, 16, true
3895, 1571596935909, 1571596935925, 16, true
3896, 1571596935925, 1571596935941, 16, true
3897, 1571596935941, 1571596935958, 17, true
3898, 1571596935958, 1571596935974, 16, true
3899, 1571596935974, 1571596935990, 16, true
3900, 1571596935990, 1571596936007, 17, true
3901, 1571596936007, 1571596936024, 17, true
3902, 1571596936024, 1571596936041, 17, true
3903, 1571596936041, 1571596936057, 16, true
3904, 1571596936057, 1571596936074, 17, true
3905, 1571596936074, 1571596936091, 17, true
3906, 1571596936091, 1571596936108, 17, true
3907, 1571596936108, 1571596936124, 16, true
3908, 1571596936124, 1571596936141, 17, true
3909, 1571596936141, 1571596936157, 16, true
3910, 1571596936157, 1571596936173, 16, true
3911, 1571596936173, 1571596936189, 16, true
3912, 1571596936189, 1571596936206, 17, true
3913, 1571596936206, 1571596936223, 17, true
3914, 1571596936223, 1571596936240, 17, true
3915, 1571596936240, 1571596936257, 17, true
3916, 1571596936257, 1571596936274, 17, true
3917, 1571596936274, 1571596936290, 16, true
3918, 1571596936290, 1571596936308, 18, true
3919, 1571596936308, 1571596936324, 16, true
3920, 1571596936324, 1571596936341, 17, true
3921, 1571596936341, 1571596936357, 16, true
3922, 1571596936357, 1571596936374, 17, true
3923, 1571596936374, 1571596936390, 16, true
3924, 1571596936390, 1571596936407, 17, true
3925, 1571596936407, 1571596936424, 17, true
3926, 1571596936424, 1571596936441, 17, true
3927, 1571596936441, 1571596936458, 17, true
3928, 1571596936458, 1571596936475, 17, true
3929, 1571596936475, 1571596936493, 18, true
3930, 1571596936493, 1571596936511, 18, true
3931, 1571596936511, 1571596936527, 16, true
3932, 1571596936527, 1571596936544, 17, true
3933, 1571596936544, 1571596936561, 17, true
3934, 1571596936561, 1571596936578, 17, true
3935, 1571596936578, 1571596936594, 16, true
3936, 1571596936594, 1571596936611, 17, true
3937, 1571596936611, 1571596936628, 17, true
3938, 1571596936628, 1571596936646, 18, true
3939, 1571596936646, 1571596936664, 18, true
3940, 1571596936664, 1571596936681, 17, true
3941, 1571596936681, 1571596936698, 17, true
3942, 1571596936698, 1571596936717, 19, true
3943, 1571596936717, 1571596936733, 16, true
3944, 1571596936733, 1571596936750, 17, true
3945, 1571596936750, 1571596936766, 16, true
3946, 1571596936767, 1571596936783, 16, true
3947, 1571596936783, 1571596936800, 17, true
3948, 1571596936800, 1571596936817, 17, true
3949, 1571596936817, 1571596936834, 17, true
3950, 1571596936834, 1571596936851, 17, true
3951, 1571596936851, 1571596936869, 18, true
3952, 1571596936869, 1571596936887, 18, true
3953, 1571596936887, 1571596936904, 17, true
3954, 1571596936904, 1571596936922, 18, true
3955, 1571596936922, 1571596936939, 17, true
3956, 1571596936939, 1571596936956, 17, true
3957, 1571596936956, 1571596936973, 17, true
3958, 1571596936973, 1571596936990, 17, true
3959, 1571596936990, 1571596937007, 17, true
3960, 1571596937007, 1571596937024, 17, true
3961, 1571596937024, 1571596937041, 17, true
3962, 1571596937041, 1571596937058, 17, true
