number_of_elements, start_time, end_time, duration, result
50000, 1571597342600, 1571597348107, 5507, true
100000, 1571597348107, 1571597369733, 21626, true
150000, 1571597369733, 1571597418718, 48985, true
200000, 1571597418718, 1571597480530, 61812, true
250000, 1571597480530, 1571597576691, 96161, true
